"Activity" "Subject" "Measurement" "Average"
"Standing" 7 "TimeBodyGyroJerkMagMean" -0.977377083018868
"Standing" 8 "TimeBodyGyroJerkMagMean" -0.987580587777778
"Standing" 9 "TimeBodyGyroJerkMagMean" -0.969824044222222
"Standing" 10 "TimeBodyGyroJerkMagMean" -0.971637661590909
"Standing" 11 "TimeBodyGyroJerkMagMean" -0.993428183617021
"Standing" 12 "TimeBodyGyroJerkMagMean" -0.969289973606557
"Standing" 13 "TimeBodyGyroJerkMagMean" -0.983637634912281
"Standing" 14 "TimeBodyGyroJerkMagMean" -0.974873328
"Standing" 15 "TimeBodyGyroJerkMagMean" -0.984407077924528
"Standing" 16 "TimeBodyGyroJerkMagMean" -0.992848576025641
"Standing" 17 "TimeBodyGyroJerkMagMean" -0.993672973717949
"Standing" 18 "TimeBodyGyroJerkMagMean" -0.988685954931507
"Standing" 19 "TimeBodyGyroJerkMagMean" -0.985801637671233
"Standing" 20 "TimeBodyGyroJerkMagMean" -0.94793650109589
"Standing" 21 "TimeBodyGyroJerkMagMean" -0.976857084157303
"Standing" 22 "TimeBodyGyroJerkMagMean" -0.978603529206349
"Standing" 23 "TimeBodyGyroJerkMagMean" -0.9763992525
"Standing" 24 "TimeBodyGyroJerkMagMean" -0.982387268985507
"Standing" 25 "TimeBodyGyroJerkMagMean" -0.985091991216216
"Standing" 26 "TimeBodyGyroJerkMagMean" -0.98854482527027
"Standing" 27 "TimeBodyGyroJerkMagMean" -0.989532103875
"Standing" 28 "TimeBodyGyroJerkMagMean" -0.959681019113924
"Standing" 29 "TimeBodyGyroJerkMagMean" -0.992144698923077
"Standing" 30 "TimeBodyGyroJerkMagMean" -0.972995273898305
"Laying" 1 "TimeBodyGyroJerkMagMean" -0.96346103
"Laying" 2 "TimeBodyGyroJerkMagMean" -0.991767074166667
"Laying" 3 "TimeBodyGyroJerkMagMean" -0.98671362516129
"Laying" 4 "TimeBodyGyroJerkMagMean" -0.985068502037037
"Laying" 5 "TimeBodyGyroJerkMagMean" -0.9864194225
"Laying" 6 "TimeBodyGyroJerkMagMean" -0.955645738245614
"Laying" 7 "TimeBodyGyroJerkMagMean" -0.983008829038462
"Laying" 8 "TimeBodyGyroJerkMagMean" -0.978438191296296
"Laying" 9 "TimeBodyGyroJerkMagMean" -0.964524819
"Laying" 10 "TimeBodyGyroJerkMagMean" -0.970830848965517
"Laying" 11 "TimeBodyGyroJerkMagMean" -0.990641248245614
"Laying" 12 "TimeBodyGyroJerkMagMean" -0.971067768833333
"Laying" 13 "TimeBodyGyroJerkMagMean" -0.98544626483871
"Laying" 14 "TimeBodyGyroJerkMagMean" -0.975621183137255
"Laying" 15 "TimeBodyGyroJerkMagMean" -0.983235025416667
"Laying" 16 "TimeBodyGyroJerkMagMean" -0.990839526285714
"Laying" 17 "TimeBodyGyroJerkMagMean" -0.985542411126761
"Laying" 18 "TimeBodyGyroJerkMagMean" -0.993095122615385
"Laying" 19 "TimeBodyGyroJerkMagMean" -0.985342497710843
"Laying" 20 "TimeBodyGyroJerkMagMean" -0.986749500882353
"Laying" 21 "TimeBodyGyroJerkMagMean" -0.985915906888889
"Laying" 22 "TimeBodyGyroJerkMagMean" -0.981716936388889
"Laying" 23 "TimeBodyGyroJerkMagMean" -0.984557478611111
"Laying" 24 "TimeBodyGyroJerkMagMean" -0.982780873888889
"Laying" 25 "TimeBodyGyroJerkMagMean" -0.969783262465753
"Laying" 26 "TimeBodyGyroJerkMagMean" -0.99219798
"Laying" 27 "TimeBodyGyroJerkMagMean" -0.994355043783784
"Laying" 28 "TimeBodyGyroJerkMagMean" -0.978220270625
"Laying" 29 "TimeBodyGyroJerkMagMean" -0.997322526811594
"Laying" 30 "TimeBodyGyroJerkMagMean" -0.985086413428571
"Walking" 1 "TimeBodyGyroJerkMagStd" -0.325324878894737
"Walking" 2 "TimeBodyGyroJerkMagStd" -0.557798151355932
"Walking" 3 "TimeBodyGyroJerkMagStd" -0.567371560862069
"Walking" 4 "TimeBodyGyroJerkMagStd" -0.7301463685
"Walking" 5 "TimeBodyGyroJerkMagStd" -0.48919974625
"Walking" 6 "TimeBodyGyroJerkMagStd" -0.364708342315789
"Walking" 7 "TimeBodyGyroJerkMagStd" -0.0953401161070176
"Walking" 8 "TimeBodyGyroJerkMagStd" -0.502957255416667
"Walking" 9 "TimeBodyGyroJerkMagStd" -0.599866472692308
"Walking" 10 "TimeBodyGyroJerkMagStd" -0.501027916603774
"Walking" 11 "TimeBodyGyroJerkMagStd" -0.753671416101695
"Walking" 12 "TimeBodyGyroJerkMagStd" -0.5488904506
"Walking" 13 "TimeBodyGyroJerkMagStd" -0.322118379807018
"Walking" 14 "TimeBodyGyroJerkMagStd" -0.606103313898305
"Walking" 15 "TimeBodyGyroJerkMagStd" -0.63778595537037
"Walking" 16 "TimeBodyGyroJerkMagStd" -0.722808438431373
"Walking" 17 "TimeBodyGyroJerkMagStd" -0.53970849147541
"Walking" 18 "TimeBodyGyroJerkMagStd" -0.726591779107143
"Walking" 19 "TimeBodyGyroJerkMagStd" -0.271487480103846
"Walking" 20 "TimeBodyGyroJerkMagStd" -0.149864146847059
"Walking" 21 "TimeBodyGyroJerkMagStd" -0.450369988846154
"Walking" 22 "TimeBodyGyroJerkMagStd" -0.503106312391304
"Walking" 23 "TimeBodyGyroJerkMagStd" 0.250173204117966
"Walking" 24 "TimeBodyGyroJerkMagStd" -0.556022765862069
"Walking" 25 "TimeBodyGyroJerkMagStd" -0.757032544864865
"Walking" 26 "TimeBodyGyroJerkMagStd" -0.603468672372881
"Walking" 27 "TimeBodyGyroJerkMagStd" -0.618718628596491
"Walking" 28 "TimeBodyGyroJerkMagStd" -0.579861194259259
"Walking" 29 "TimeBodyGyroJerkMagStd" -0.612222937169811
"Walking" 30 "TimeBodyGyroJerkMagStd" -0.546977272307692
"WalkingUpstairs" 1 "TimeBodyGyroJerkMagStd" -0.648553044339623
"WalkingUpstairs" 2 "TimeBodyGyroJerkMagStd" -0.597291719166667
"WalkingUpstairs" 3 "TimeBodyGyroJerkMagStd" -0.718028040338983
"WalkingUpstairs" 4 "TimeBodyGyroJerkMagStd" -0.755270457692308
"WalkingUpstairs" 5 "TimeBodyGyroJerkMagStd" -0.557988065531915
"WalkingUpstairs" 6 "TimeBodyGyroJerkMagStd" -0.440079851313725
"WalkingUpstairs" 7 "TimeBodyGyroJerkMagStd" -0.67642807254902
"WalkingUpstairs" 8 "TimeBodyGyroJerkMagStd" -0.493975031707317
"WalkingUpstairs" 9 "TimeBodyGyroJerkMagStd" -0.748651255510204
"WalkingUpstairs" 10 "TimeBodyGyroJerkMagStd" -0.618272355319149
"WalkingUpstairs" 11 "TimeBodyGyroJerkMagStd" -0.80112703962963
"WalkingUpstairs" 12 "TimeBodyGyroJerkMagStd" -0.713406712307692
"WalkingUpstairs" 13 "TimeBodyGyroJerkMagStd" -0.669216383090909
"WalkingUpstairs" 14 "TimeBodyGyroJerkMagStd" -0.485819293703704
"WalkingUpstairs" 15 "TimeBodyGyroJerkMagStd" -0.748954848541667
"WalkingUpstairs" 16 "TimeBodyGyroJerkMagStd" -0.797293228431373
"WalkingUpstairs" 17 "TimeBodyGyroJerkMagStd" -0.68231162875
"WalkingUpstairs" 18 "TimeBodyGyroJerkMagStd" -0.835525127931035
"WalkingUpstairs" 19 "TimeBodyGyroJerkMagStd" -0.50740029025
"WalkingUpstairs" 20 "TimeBodyGyroJerkMagStd" -0.455396068627451
"WalkingUpstairs" 21 "TimeBodyGyroJerkMagStd" -0.647723419148936
"WalkingUpstairs" 22 "TimeBodyGyroJerkMagStd" -0.675633024285714
"WalkingUpstairs" 23 "TimeBodyGyroJerkMagStd" -0.551275188627451
"WalkingUpstairs" 24 "TimeBodyGyroJerkMagStd" -0.638180352881356
"WalkingUpstairs" 25 "TimeBodyGyroJerkMagStd" -0.824883302769231
"WalkingUpstairs" 26 "TimeBodyGyroJerkMagStd" -0.661829656545455
"WalkingUpstairs" 27 "TimeBodyGyroJerkMagStd" -0.724671165490196
"WalkingUpstairs" 28 "TimeBodyGyroJerkMagStd" -0.670132120784314
"WalkingUpstairs" 29 "TimeBodyGyroJerkMagStd" -0.712846318367347
"WalkingUpstairs" 30 "TimeBodyGyroJerkMagStd" -0.774439096769231
"WalkingDownstairs" 1 "TimeBodyGyroJerkMagStd" -0.306510645530612
"WalkingDownstairs" 2 "TimeBodyGyroJerkMagStd" -0.343187875404255
"WalkingDownstairs" 3 "TimeBodyGyroJerkMagStd" -0.583919211020408
"WalkingDownstairs" 4 "TimeBodyGyroJerkMagStd" -0.637079543555556
"WalkingDownstairs" 5 "TimeBodyGyroJerkMagStd" -0.450303212340426
"WalkingDownstairs" 6 "TimeBodyGyroJerkMagStd" -0.111228416159583
"WalkingDownstairs" 7 "TimeBodyGyroJerkMagStd" -0.29477867693617
"WalkingDownstairs" 8 "TimeBodyGyroJerkMagStd" -0.157484866842105
"WalkingDownstairs" 9 "TimeBodyGyroJerkMagStd" -0.455855425238095
"WalkingDownstairs" 10 "TimeBodyGyroJerkMagStd" -0.494105756315789
"WalkingDownstairs" 11 "TimeBodyGyroJerkMagStd" -0.677750588478261
"WalkingDownstairs" 12 "TimeBodyGyroJerkMagStd" -0.452449935
"WalkingDownstairs" 13 "TimeBodyGyroJerkMagStd" -0.27649151037234
"WalkingDownstairs" 14 "TimeBodyGyroJerkMagStd" -0.274744003577778
"WalkingDownstairs" 15 "TimeBodyGyroJerkMagStd" -0.563640131190476
"WalkingDownstairs" 16 "TimeBodyGyroJerkMagStd" -0.595822214468085
"WalkingDownstairs" 17 "TimeBodyGyroJerkMagStd" -0.592319490869565
"WalkingDownstairs" 18 "TimeBodyGyroJerkMagStd" -0.744159518909091
"WalkingDownstairs" 19 "TimeBodyGyroJerkMagStd" -0.0438985022538462
"WalkingDownstairs" 20 "TimeBodyGyroJerkMagStd" -0.275591880382222
"WalkingDownstairs" 21 "TimeBodyGyroJerkMagStd" -0.509130858444444
"WalkingDownstairs" 22 "TimeBodyGyroJerkMagStd" -0.617659355833333
"WalkingDownstairs" 23 "TimeBodyGyroJerkMagStd" 0.0594908483888889
"WalkingDownstairs" 24 "TimeBodyGyroJerkMagStd" -0.459159852363636
"WalkingDownstairs" 25 "TimeBodyGyroJerkMagStd" -0.67960595137931
"WalkingDownstairs" 26 "TimeBodyGyroJerkMagStd" -0.463140795
"WalkingDownstairs" 27 "TimeBodyGyroJerkMagStd" -0.465807533547727
"WalkingDownstairs" 28 "TimeBodyGyroJerkMagStd" -0.407132335434783
"WalkingDownstairs" 29 "TimeBodyGyroJerkMagStd" -0.59705704875
"WalkingDownstairs" 30 "TimeBodyGyroJerkMagStd" -0.617662073548387
"Sitting" 1 "TimeBodyGyroJerkMagStd" -0.988308728510638
"Sitting" 2 "TimeBodyGyroJerkMagStd" -0.989594919565217
"Sitting" 3 "TimeBodyGyroJerkMagStd" -0.976772675961538
"Sitting" 4 "TimeBodyGyroJerkMagStd" -0.9758066902
"Sitting" 5 "TimeBodyGyroJerkMagStd" -0.970392610454546
"Sitting" 6 "TimeBodyGyroJerkMagStd" -0.950150571818182
"Sitting" 7 "TimeBodyGyroJerkMagStd" -0.976214430208333
"Sitting" 8 "TimeBodyGyroJerkMagStd" -0.986756670869565
"Sitting" 9 "TimeBodyGyroJerkMagStd" -0.9663610734
"Sitting" 10 "TimeBodyGyroJerkMagStd" -0.991696196481481
"Sitting" 11 "TimeBodyGyroJerkMagStd" -0.986256664716981
"Sitting" 12 "TimeBodyGyroJerkMagStd" -0.978260535882353
"Sitting" 13 "TimeBodyGyroJerkMagStd" -0.991414934897959
"Sitting" 14 "TimeBodyGyroJerkMagStd" -0.986963989814815
"Sitting" 15 "TimeBodyGyroJerkMagStd" -0.989720049491525
"Sitting" 16 "TimeBodyGyroJerkMagStd" -0.988261252608696
"Sitting" 17 "TimeBodyGyroJerkMagStd" -0.994446755625
"Sitting" 18 "TimeBodyGyroJerkMagStd" -0.994868913508772
"Sitting" 19 "TimeBodyGyroJerkMagStd" -0.985831284657534
"Sitting" 20 "TimeBodyGyroJerkMagStd" -0.97507615
"Sitting" 21 "TimeBodyGyroJerkMagStd" -0.990302232705882
"Sitting" 22 "TimeBodyGyroJerkMagStd" -0.976503766290323
"Sitting" 23 "TimeBodyGyroJerkMagStd" -0.979226997941177
"Sitting" 24 "TimeBodyGyroJerkMagStd" -0.990724530735294
"Sitting" 25 "TimeBodyGyroJerkMagStd" -0.991766403076923
"Sitting" 26 "TimeBodyGyroJerkMagStd" -0.994033207051282
"Sitting" 27 "TimeBodyGyroJerkMagStd" -0.992112829571429
"Sitting" 28 "TimeBodyGyroJerkMagStd" -0.978441918333333
"Sitting" 29 "TimeBodyGyroJerkMagStd" -0.994905344
"Sitting" 30 "TimeBodyGyroJerkMagStd" -0.991280225
"Standing" 1 "TimeBodyGyroJerkMagStd" -0.994733238679245
"Standing" 2 "TimeBodyGyroJerkMagStd" -0.977204427777778
"Standing" 3 "TimeBodyGyroJerkMagStd" -0.957679766885246
"Standing" 4 "TimeBodyGyroJerkMagStd" -0.964282784285714
"Standing" 5 "TimeBodyGyroJerkMagStd" -0.947970723571429
"Standing" 6 "TimeBodyGyroJerkMagStd" -0.952536233859649
"Standing" 7 "TimeBodyGyroJerkMagStd" -0.97210793
"Standing" 8 "TimeBodyGyroJerkMagStd" -0.982460332222222
"Standing" 9 "TimeBodyGyroJerkMagStd" -0.965287050888889
"Standing" 10 "TimeBodyGyroJerkMagStd" -0.964409410454545
"Standing" 11 "TimeBodyGyroJerkMagStd" -0.992579166595745
"Standing" 12 "TimeBodyGyroJerkMagStd" -0.961923171967213
"Standing" 13 "TimeBodyGyroJerkMagStd" -0.976197659649123
"Standing" 14 "TimeBodyGyroJerkMagStd" -0.966834217
"Standing" 15 "TimeBodyGyroJerkMagStd" -0.98143282754717
"Standing" 16 "TimeBodyGyroJerkMagStd" -0.990809427435897
"Standing" 17 "TimeBodyGyroJerkMagStd" -0.992372117307692
"Standing" 18 "TimeBodyGyroJerkMagStd" -0.988519665753425
"Standing" 19 "TimeBodyGyroJerkMagStd" -0.983069427945205
"Standing" 20 "TimeBodyGyroJerkMagStd" -0.926328788356164
"Standing" 21 "TimeBodyGyroJerkMagStd" -0.976153687752809
"Standing" 22 "TimeBodyGyroJerkMagStd" -0.966086148412698
"Standing" 23 "TimeBodyGyroJerkMagStd" -0.972387365294118
"Standing" 24 "TimeBodyGyroJerkMagStd" -0.979995718695652
"Standing" 25 "TimeBodyGyroJerkMagStd" -0.983230809594595
"Standing" 26 "TimeBodyGyroJerkMagStd" -0.984253792432432
"Standing" 27 "TimeBodyGyroJerkMagStd" -0.988819784
"Standing" 28 "TimeBodyGyroJerkMagStd" -0.956266480126582
"Standing" 29 "TimeBodyGyroJerkMagStd" -0.991453632153846
"Standing" 30 "TimeBodyGyroJerkMagStd" -0.955995671864407
"Laying" 1 "TimeBodyGyroJerkMagStd" -0.9358409828
"Laying" 2 "TimeBodyGyroJerkMagStd" -0.989718095208333
"Laying" 3 "TimeBodyGyroJerkMagStd" -0.983139255645161
"Laying" 4 "TimeBodyGyroJerkMagStd" -0.982698213703704
"Laying" 5 "TimeBodyGyroJerkMagStd" -0.98377138
"Laying" 6 "TimeBodyGyroJerkMagStd" -0.953157001578947
"Laying" 7 "TimeBodyGyroJerkMagStd" -0.971205137884615
"Laying" 8 "TimeBodyGyroJerkMagStd" -0.969029111666667
"Laying" 9 "TimeBodyGyroJerkMagStd" -0.9528015598
"Laying" 10 "TimeBodyGyroJerkMagStd" -0.959632931551724
"Laying" 11 "TimeBodyGyroJerkMagStd" -0.984476476666667
"Laying" 12 "TimeBodyGyroJerkMagStd" -0.962012018333333
"Laying" 13 "TimeBodyGyroJerkMagStd" -0.975113305645161
"Laying" 14 "TimeBodyGyroJerkMagStd" -0.964009921960784
"Laying" 15 "TimeBodyGyroJerkMagStd" -0.973650041666667
"Laying" 16 "TimeBodyGyroJerkMagStd" -0.988212425428571
"Laying" 17 "TimeBodyGyroJerkMagStd" -0.982038121126761
"Laying" 18 "TimeBodyGyroJerkMagStd" -0.992153054
"Laying" 19 "TimeBodyGyroJerkMagStd" -0.980245510843374
"Laying" 20 "TimeBodyGyroJerkMagStd" -0.981079301617647
"Laying" 21 "TimeBodyGyroJerkMagStd" -0.982246471555556
"Laying" 22 "TimeBodyGyroJerkMagStd" -0.974201690972222
"Laying" 23 "TimeBodyGyroJerkMagStd" -0.981314831666667
"Laying" 24 "TimeBodyGyroJerkMagStd" -0.978659102222222
"Laying" 25 "TimeBodyGyroJerkMagStd" -0.96830952260274
"Laying" 26 "TimeBodyGyroJerkMagStd" -0.989917354473684
"Laying" 27 "TimeBodyGyroJerkMagStd" -0.993484313243243
"Laying" 28 "TimeBodyGyroJerkMagStd" -0.96977327725
"Laying" 29 "TimeBodyGyroJerkMagStd" -0.997666071594203
"Laying" 30 "TimeBodyGyroJerkMagStd" -0.976177142571429
"Walking" 1 "FreqBodyAccMeanX" -0.202794306326316
"Walking" 2 "FreqBodyAccMeanX" -0.346048161016949
"Walking" 3 "FreqBodyAccMeanX" -0.316614011689655
"Walking" 4 "FreqBodyAccMeanX" -0.426719449666667
"Walking" 5 "FreqBodyAccMeanX" -0.287782607410714
"Walking" 6 "FreqBodyAccMeanX" -0.187934323140351
"Walking" 7 "FreqBodyAccMeanX" -0.343048405789474
"Walking" 8 "FreqBodyAccMeanX" -0.247389011875
"Walking" 9 "FreqBodyAccMeanX" -0.294711163653846
"Walking" 10 "FreqBodyAccMeanX" -0.114190001283019
"Walking" 11 "FreqBodyAccMeanX" -0.396533731864407
"Walking" 12 "FreqBodyAccMeanX" -0.05435763951
"Walking" 13 "FreqBodyAccMeanX" -0.335030121052632
"Walking" 14 "FreqBodyAccMeanX" -0.421498172542373
"Walking" 15 "FreqBodyAccMeanX" -0.31744092037037
"Walking" 16 "FreqBodyAccMeanX" -0.394790433529412
"Walking" 17 "FreqBodyAccMeanX" -0.360991674918033
"Walking" 18 "FreqBodyAccMeanX" -0.37147515625
"Walking" 19 "FreqBodyAccMeanX" -0.0299815666923077
"Walking" 20 "FreqBodyAccMeanX" -0.147404272166667
"Walking" 21 "FreqBodyAccMeanX" -0.273496158519231
"Walking" 22 "FreqBodyAccMeanX" -0.0994928588891304
"Walking" 23 "FreqBodyAccMeanX" -0.275404187920339
"Walking" 24 "FreqBodyAccMeanX" -0.492419802586207
"Walking" 25 "FreqBodyAccMeanX" -0.609038908918919
"Walking" 26 "FreqBodyAccMeanX" -0.321959549661017
"Walking" 27 "FreqBodyAccMeanX" -0.308702374385965
"Walking" 28 "FreqBodyAccMeanX" -0.280062182962963
"Walking" 29 "FreqBodyAccMeanX" -0.135819505761321
"Walking" 30 "FreqBodyAccMeanX" -0.351402910907692
"WalkingUpstairs" 1 "FreqBodyAccMeanX" -0.404321784150943
"WalkingUpstairs" 2 "FreqBodyAccMeanX" -0.266720933270833
"WalkingUpstairs" 3 "FreqBodyAccMeanX" -0.392004211474576
"WalkingUpstairs" 4 "FreqBodyAccMeanX" -0.294488270365385
"WalkingUpstairs" 5 "FreqBodyAccMeanX" -0.161485339978723
"WalkingUpstairs" 6 "FreqBodyAccMeanX" -0.131075372803922
"WalkingUpstairs" 7 "FreqBodyAccMeanX" -0.336199426470588
"WalkingUpstairs" 8 "FreqBodyAccMeanX" -0.166411065387805
"WalkingUpstairs" 9 "FreqBodyAccMeanX" -0.342735952653061
"WalkingUpstairs" 10 "FreqBodyAccMeanX" -0.139410790617021
"WalkingUpstairs" 11 "FreqBodyAccMeanX" -0.355348902222222
"WalkingUpstairs" 12 "FreqBodyAccMeanX" -0.321447925192308
"WalkingUpstairs" 13 "FreqBodyAccMeanX" -0.382460736363636
"WalkingUpstairs" 14 "FreqBodyAccMeanX" -0.323508442240741
"WalkingUpstairs" 15 "FreqBodyAccMeanX" -0.0746328434375
"WalkingUpstairs" 16 "FreqBodyAccMeanX" -0.474984014705882
"WalkingUpstairs" 17 "FreqBodyAccMeanX" -0.1397522212625
"WalkingUpstairs" 18 "FreqBodyAccMeanX" -0.465097261896552
"WalkingUpstairs" 19 "FreqBodyAccMeanX" -0.15687949467775
"WalkingUpstairs" 20 "FreqBodyAccMeanX" -0.140439074776471
"WalkingUpstairs" 21 "FreqBodyAccMeanX" -0.319169340234043
"WalkingUpstairs" 22 "FreqBodyAccMeanX" -0.0553996485285714
"WalkingUpstairs" 23 "FreqBodyAccMeanX" -0.272605689568627
"WalkingUpstairs" 24 "FreqBodyAccMeanX" -0.395790553898305
"WalkingUpstairs" 25 "FreqBodyAccMeanX" -0.521649838769231
"WalkingUpstairs" 26 "FreqBodyAccMeanX" -0.242820756127273
"WalkingUpstairs" 27 "FreqBodyAccMeanX" -0.417607401176471
"WalkingUpstairs" 28 "FreqBodyAccMeanX" -0.266101343372549
"WalkingUpstairs" 29 "FreqBodyAccMeanX" -0.109793480008163
"WalkingUpstairs" 30 "FreqBodyAccMeanX" -0.420402828153846
"WalkingDownstairs" 1 "FreqBodyAccMeanX" 0.0382291831510204
"WalkingDownstairs" 2 "FreqBodyAccMeanX" 0.112841160325532
"WalkingDownstairs" 3 "FreqBodyAccMeanX" -0.0421706943244898
"WalkingDownstairs" 4 "FreqBodyAccMeanX" -0.0722392276888889
"WalkingDownstairs" 5 "FreqBodyAccMeanX" 0.0984320090212766
"WalkingDownstairs" 6 "FreqBodyAccMeanX" 0.328308506041667
"WalkingDownstairs" 7 "FreqBodyAccMeanX" 0.0443428315319149
"WalkingDownstairs" 8 "FreqBodyAccMeanX" 0.136590199860526
"WalkingDownstairs" 9 "FreqBodyAccMeanX" 0.103128506197619
"WalkingDownstairs" 10 "FreqBodyAccMeanX" 0.215665273157895
"WalkingDownstairs" 11 "FreqBodyAccMeanX" 0.0351937228130435
"WalkingDownstairs" 12 "FreqBodyAccMeanX" 0.0235049348717391
"WalkingDownstairs" 13 "FreqBodyAccMeanX" -0.0726602663212766
"WalkingDownstairs" 14 "FreqBodyAccMeanX" 0.0212541553977778
"WalkingDownstairs" 15 "FreqBodyAccMeanX" 0.235309825547619
"WalkingDownstairs" 16 "FreqBodyAccMeanX" 0.0368263528276596
"WalkingDownstairs" 17 "FreqBodyAccMeanX" -0.0226239171245652
"WalkingDownstairs" 18 "FreqBodyAccMeanX" -0.350086793272727
"WalkingDownstairs" 19 "FreqBodyAccMeanX" 0.537012022051282
"WalkingDownstairs" 20 "FreqBodyAccMeanX" -0.0343309987555556
"WalkingDownstairs" 21 "FreqBodyAccMeanX" 0.104323529982222
"WalkingDownstairs" 22 "FreqBodyAccMeanX" 0.195348406222222
"WalkingDownstairs" 23 "FreqBodyAccMeanX" 0.205428216353704
"WalkingDownstairs" 24 "FreqBodyAccMeanX" -0.222324293454545
"WalkingDownstairs" 25 "FreqBodyAccMeanX" -0.372245192931034
"WalkingDownstairs" 26 "FreqBodyAccMeanX" 0.022800096142
"WalkingDownstairs" 27 "FreqBodyAccMeanX" 0.0829831545090909
"WalkingDownstairs" 28 "FreqBodyAccMeanX" 0.0890721752173913
"WalkingDownstairs" 29 "FreqBodyAccMeanX" 0.110663200244167
"WalkingDownstairs" 30 "FreqBodyAccMeanX" -0.106966957087097
"Sitting" 1 "FreqBodyAccMeanX" -0.979641238723404
"Sitting" 2 "FreqBodyAccMeanX" -0.985803840652174
"Sitting" 3 "FreqBodyAccMeanX" -0.970154440961538
"Sitting" 4 "FreqBodyAccMeanX" -0.9774624984
"Sitting" 5 "FreqBodyAccMeanX" -0.977450812045455
"Sitting" 6 "FreqBodyAccMeanX" -0.975351454727273
"Sitting" 7 "FreqBodyAccMeanX" -0.972697126875
"Sitting" 8 "FreqBodyAccMeanX" -0.981142909782609
"Sitting" 9 "FreqBodyAccMeanX" -0.959413594
"Sitting" 10 "FreqBodyAccMeanX" -0.984943144259259
"Sitting" 11 "FreqBodyAccMeanX" -0.981481454339623
"Sitting" 12 "FreqBodyAccMeanX" -0.97966614372549
"Sitting" 13 "FreqBodyAccMeanX" -0.990135477755102
"Sitting" 14 "FreqBodyAccMeanX" -0.976456609259259
"Sitting" 15 "FreqBodyAccMeanX" -0.986619609491525
"Sitting" 16 "FreqBodyAccMeanX" -0.987043828985507
"Sitting" 17 "FreqBodyAccMeanX" -0.9939693815625
"Sitting" 18 "FreqBodyAccMeanX" -0.993144920175439
"Sitting" 19 "FreqBodyAccMeanX" -0.979238031780822
"Sitting" 20 "FreqBodyAccMeanX" -0.981203064242424
"Sitting" 21 "FreqBodyAccMeanX" -0.990610228
"Sitting" 22 "FreqBodyAccMeanX" -0.978505368225806
"Sitting" 23 "FreqBodyAccMeanX" -0.986325670882353
"Sitting" 24 "FreqBodyAccMeanX" -0.989529506764706
"Sitting" 25 "FreqBodyAccMeanX" -0.991405498153846
"Sitting" 26 "FreqBodyAccMeanX" -0.982579546025641
"Sitting" 27 "FreqBodyAccMeanX" -0.988682108428571
"Sitting" 28 "FreqBodyAccMeanX" -0.979820142638889
"Sitting" 29 "FreqBodyAccMeanX" -0.991093963666667
"Sitting" 30 "FreqBodyAccMeanX" -0.985008785
"Standing" 1 "FreqBodyAccMeanX" -0.995249932641509
"Standing" 2 "FreqBodyAccMeanX" -0.983946739814815
"Standing" 3 "FreqBodyAccMeanX" -0.960123409508197
"Standing" 4 "FreqBodyAccMeanX" -0.973497549642857
"Standing" 5 "FreqBodyAccMeanX" -0.964500917321429
"Standing" 6 "FreqBodyAccMeanX" -0.977100287368421
"Standing" 7 "FreqBodyAccMeanX" -0.976681834339623
"Standing" 8 "FreqBodyAccMeanX" -0.988219862222222
"Standing" 9 "FreqBodyAccMeanX" -0.971662692
"Standing" 10 "FreqBodyAccMeanX" -0.970099814318182
"Standing" 11 "FreqBodyAccMeanX" -0.993808050638298
"Standing" 12 "FreqBodyAccMeanX" -0.976469472295082
"Standing" 13 "FreqBodyAccMeanX" -0.989425965614035
"Standing" 14 "FreqBodyAccMeanX" -0.9726995625
"Standing" 15 "FreqBodyAccMeanX" -0.986724998867925
"Standing" 16 "FreqBodyAccMeanX" -0.989427670897436
"Standing" 17 "FreqBodyAccMeanX" -0.990927533846154
"Standing" 18 "FreqBodyAccMeanX" -0.990409919315068
"Standing" 19 "FreqBodyAccMeanX" -0.987352048356164
"Standing" 20 "FreqBodyAccMeanX" -0.96193272890411
"Standing" 21 "FreqBodyAccMeanX" -0.978327686179775
"Standing" 22 "FreqBodyAccMeanX" -0.980373909206349
"Standing" 23 "FreqBodyAccMeanX" -0.983627197058824
"Standing" 24 "FreqBodyAccMeanX" -0.984183633623188
"Standing" 25 "FreqBodyAccMeanX" -0.990093202837838
"Standing" 26 "FreqBodyAccMeanX" -0.991993372297297
"Standing" 27 "FreqBodyAccMeanX" -0.99012181225
"Standing" 28 "FreqBodyAccMeanX" -0.97251980164557
"Standing" 29 "FreqBodyAccMeanX" -0.995024039692308
"Standing" 30 "FreqBodyAccMeanX" -0.972014050847458
"Laying" 1 "FreqBodyAccMeanX" -0.9390990524
"Laying" 2 "FreqBodyAccMeanX" -0.976725059791667
"Laying" 3 "FreqBodyAccMeanX" -0.980665609032258
"Laying" 4 "FreqBodyAccMeanX" -0.958802077592593
"Laying" 5 "FreqBodyAccMeanX" -0.968741678461538
"Laying" 6 "FreqBodyAccMeanX" -0.939114254210526
"Laying" 7 "FreqBodyAccMeanX" -0.953424245576923
"Laying" 8 "FreqBodyAccMeanX" -0.953538563888889
"Laying" 9 "FreqBodyAccMeanX" -0.946865494
"Laying" 10 "FreqBodyAccMeanX" -0.96918420862069
"Laying" 11 "FreqBodyAccMeanX" -0.983801365614035
